Citations,Tectonic Setting,Location,Location Comment,Latitude (Min),Latitude (Max),Longitude (Min),Longitude (Max),Land or Sea,Elevation (Min),Elevation (Max),Sample Name,Rock Name,"Age (a, Min)","Age (a, Max)",Geol,Age,Eruption Day,Eruption Month,Eruption Year,Rock Texture,Rock Type,Drill Depth (Min),Drill Depth (Max),Alteration,Mineral,Material,Si,Ti,B,Al,Cr,Fe3+,Fe2+,Fetot(2+),Ca,Mg,Mn,Ni,K,Na,P,H2O,H2OP,H2OM,H2Otot,CO2,CO,F,Cl,Cl2,OH,CH4,SO2,SO3,SO4,S,LOI,Volatiles,O,Others,HE(CCM/G),HE(CCMSTP/G),HE3(CCMSTP/G),HE3(AT/G),HE4(CCM/G),HE4(CCMSTP/G),HE4(AT/G),HE4(MOLE/G),HE4(NCC/G),HE(NCC/G),Li,Be,B,C,CO2,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Nd143/Nd144,Nd143/Nd144 initial,e Nd,Sr87/Sr86,SR87_SR86_INI,PB206_PB204,PB206_PB204_INI,PB207_PB204,PB207_PB204_INI,PB208_PB204,PB208_PB204_INI,OS184_OS188,OS186_OS188,OS187_OS186,OS187_OS188,RE187_OS186,RE187_OS188,HF176_HF177,HE3_HE4,HE3_HE4(R/R(A)),HE4_HE3,HE4_HE3(R/R(A)),K40_AR40,AR40_K40,Unique Id
[5845],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS,,63,63.2,-112,-113,SUBAERIAL,,,s W [5845],NOT GIVEN [5845],,,,ARCHEAN [5845],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5845] ,216889.84,9289.77,,80975.403,,23779.6,93276,,57747.76,40946.416,1858.6992,,2490.45,11869.712,741.9157,42000,,,,0,,,,,,,,,,700,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,300,120,,,51,91,120,120,,,,,,0,71,32,100,,,,,,,,,,,,,,103,6.1,16,,13.25,4.2,1.2,5.1,,5.9,,,,3.3,,,,,,,,,,,,0,,,,0.512629,,,,,,,,,,,,,,,,,,,,,,,,241887
[5845],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS,,63,63.2,-112,-113,SUBAERIAL,,,s Y [5845],NOT GIVEN [5845],,,,ARCHEAN [5845],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5845] ,170146.34,3536.106,,73565.889,,18184.4,85503,,26586.84,141111.36,1858.6992,,0,0,174.5684,86000,,,,1000,,,,,,,,,,0,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,200,310,,,74,120,19,130,,,,,,0,0,9,27,,,,,,,,,,,,,,71,0.7,2,,1.32,0.65,0.1,1.3,,2.2,,,,1.1,,,,,,,,,,,,0,,,,0.514172,,,,,,,,,,,,,,,,,,,,,,,,241888
[5845],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS,,63,63.2,-112,-113,SUBAERIAL,,,s Z [5845],NOT GIVEN [5845],,,,ARCHEAN [5845],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5845] ,214085.23,1018.878,,24874.797,,31473,39642.3,,63250.95,142618.96,1703.8076,,0,0,87.2842,49000,,,,11000,,,,,,,,,,1200,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,85,2600,,,120,810,50,170,,,,,,0,0,5,0,,,,,,,,,,,,,,30,1,2,,1.55,0.52,0.1,0.8,,0.9,,,,0.5,,,,,,,,,,,,0,,,,0.512713,,,,,,,,,,,,,,,,,,,,,,,,241889
[5845],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / SLEEPY DRAGON COMPLEX,,62.9,63,-112.3,-112.5,SUBAERIAL,,,s C148 [5845],AMPHIBOLITE [5845],,,,ARCHEAN [5845],,,,,METAMORPHIC ROCK,,,,,WHOLE_ROCK [5845] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,0.32,,,,,,,,,,,,,,,,,,,,,,,,0.512067,,,,,,,,,,,,,,,,,,,,,,,,241942
[5845],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / SLEEPY DRAGON COMPLEX,,62.9,63,-112.3,-112.5,SUBAERIAL,,,s C392 [5845],AMPHIBOLITE [5845],,,,ARCHEAN [5845],,,,,METAMORPHIC ROCK,,,,,WHOLE_ROCK [5845] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.63,4.68,,,,,,,,,,,,,,,,,,,,,,,,0.512154,,,,,,,,,,,,,,,,,,,,,,,,241943
[5845],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS,,63,63.2,-112,-113,SUBAERIAL,,,s S [5845],AMPHIBOLITE [5845],,,,ARCHEAN [5845],,,,,METAMORPHIC ROCK,,,,,WHOLE_ROCK [5845] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.65,1.96,,,,,,,,,,,,,,,,,,,,,,,,0.512517,,,,,,,,,,,,,,,,,,,,,,,,241944
[5845],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS,,63,63.2,-112,-113,SUBAERIAL,,,s T [5845],NOT GIVEN [5845],,,,ARCHEAN [5845],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5845] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.12,3.65,,,,,,,,,,,,,,,,,,,,,,,,0.512526,,,,,,,,,,,,,,,,,,,,,,,,241945
[5845],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS,,63,63.2,-112,-113,SUBAERIAL,,,s C383B [5845],NOT GIVEN [5845],,,,ARCHEAN [5845],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5845] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47,2.2,,,,,,,,,,,,,,,,,,,,,,,,0.512824,,,,,,,,,,,,,,,,,,,,,,,,241946
[5845],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS,,63,63.2,-112,-113,SUBAERIAL,,,s TURNBACK [5845],NOT GIVEN [5845],,,,ARCHEAN [5845],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [5845] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.65,9.96,,,,,,,,,,,,,,,,,,,,,,,,0.511172,,,,,,,,,,,,,,,,,,,,,,,,241947
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 1 [10349],BASALT [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,238017.902,8630.496,,81663.4293,,,,94752.87,79974.93,35699.968,2013.5908,,3237.585,15282.2542,785.5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,283,177,,,56,97,,,,,,,,17,185,26,91,,,,,,,,,,,,,,81,8.2,22.7,,11.3,4,2,,0.8,,1.5,,,2.7,0.4,3,0.4,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,302299
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 2 [10349],"ANDESITE, BASALTIC [10349]",2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,260080.834,8091.09,,77588.1966,,,,77185.89,83476.96,22372.784,2091.0366,,1162.21,18323.8679,610.9894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4,,295,115,,,38,62,,,,,,,,1,125,31,105,,,,,,,,,,,,,,0,7.7,17.4,,11,3.8,1,,0.9,,1.1,,,3.2,0.5,2.6,0.2,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,302300
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 3 [10349],ANDESITE [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,277562.903,6173.202,,78487.9233,,,,59541.18,57819.23,27498.624,1239.1328,,2656.48,23368.4955,1396.5472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,166,167,,,39,76,,,,,,,,19,160,33,174,,,,,,,,,,,,,,254,22.3,51.2,,22.1,5.7,2.7,,0.9,,1.5,,,3.9,0.6,5.1,0.7,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,302301
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 4 [10349],DACITE [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,316827.443,4375.182,,77641.1217,,,,37310.4,19868.66,17066.032,619.5664,,1577.285,24332.9096,829.1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,,90,53,,,15,20,,,,,,,,127,189,30,200,,,,,,,,,,,,,,416,46.1,92,,20.7,6.3,3.8,,0.9,,0,,,2.5,0.3,5.7,1.2,,,,,,,,,,,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,302302
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 5 [10349],RHYOLITE [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,348098.8445,179.802,,87220.5648,,,,10027.17,4859.96,16040.864,309.7832,,249.045,2448.1281,130.9263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,3,2,,,1,1,,,,,,,,209,57,41,75,,,,,,,,,,,,,,157,12.7,26.6,,9.4,3.8,0.4,,0.8,,0,,,3.4,0.5,3.1,1,,,,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,302303
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,TUMPLINE LAKE,62.61,62.61,-112.75,-112.75,SUBAERIAL,,,s 6 [10349],BASALT [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,239513.694,9889.11,,80075.6763,,,,92420.97,76472.9,29428.352,1703.8076,,2739.495,23294.3098,1440.1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.4,,304,137,,,43,72,,,,,,,,17,198,30,125,,,,,,,,,,,,,,86,15.3,33.2,,18.4,4.4,1.3,,0.7,,1.37,,,2.81,0.4,2.7,0.4,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,302304
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,TUMPLINE LAKE,62.61,62.61,-112.75,-112.75,SUBAERIAL,,,s 7 [10349],"ANDESITE, BASALTIC [10349]",2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,258024.12,7731.486,,84097.9839,,,,82082.88,68539.73,24965.856,1471.4702,,2158.39,17656.1966,1134.6946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,,246,149,,,45,87,,,,,,,,15,164,24,111,,,,,,,,,,,,,,102,9.3,24.7,,8.4,3,1,,0.7,,0.9,,,2.2,0.4,2.3,0.4,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,302305
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,TUMPLINE LAKE,62.61,62.61,-112.75,-112.75,SUBAERIAL,,,s 8 [10349],ANDESITE [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,288641.1125,8390.76,,64939.0977,,,,92420.97,52173.1,10191.376,1936.145,,4648.84,17878.7537,2443.9576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,,59,6,,,17,2,,,,,,,,6,195,48,251,,,,,,,,,,,,,,60,25.7,68,,25.8,7,3.6,,1.3,,1.6,,,4.5,0.1,6.9,1.1,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,302306
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,TUMPLINE LAKE,62.61,62.61,-112.75,-112.75,SUBAERIAL,,,s 9 [10349],DACITE [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,303832.75,8990.1,,65097.873,,,,70656.57,33876.78,9648.64,1781.2534,,4731.855,30861.2512,2487.5997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,,57,3,,,17,1,,,,,,,,21,152,50,276,,,,,,,,,,,,,,106,31.2,67.3,,26.1,7.6,1.5,,1.3,,1.8,,,4.8,0.8,6.7,0.9,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,302307
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,TUMPLINE LAKE,62.61,62.61,-112.75,-112.75,SUBAERIAL,,,s 10 [10349],RHYOLITE [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,361514.229,1378.482,,61551.8913,,,,13680.48,12364.31,5306.752,387.229,,830.15,23813.6097,436.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,8,3,,,2,3,,,,,,,,99,96,57,233,,,,,,,,,,,,,,968,49.5,96.5,,34.1,8.5,1.4,,1.4,,,,,6.9,0.7,6.6,1.1,,,,,,,,,,,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,302308
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,SUNSET LAKE,62.95,62.95,-112.3,-112.3,SUBAERIAL,,,s 11 [10349],BASALT [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,240401.8205,6592.74,,86426.6883,,,,81227.85,72470.58,38594.56,2168.4824,,1328.24,21588.0387,698.2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,246,218,,,47,124,,,,,,,,23,140,28,99,,,,,,,,,,,,,,182,9.4,21.5,,9,3.3,2,,0.7,,1.1,,,2.8,0.4,2.5,0.3,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,302309
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,SUNSET LAKE,62.95,62.95,-112.3,-112.3,SUBAERIAL,,,s 12 [10349],"ANDESITE, BASALTIC [10349]",2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,252508.387,6113.268,,89231.7186,,,,80528.28,60106.27,34071.76,3020.3862,,996.18,19807.5819,523.7052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,258,236,,,45,123,,,,,,,,5,132,27,83,,,,,,,,,,,,,,34,7.3,13.9,,7,2.6,0.8,,0.7,,1.6,,,2.6,0.4,2,0.2,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,302310
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,SUNSET LAKE,62.95,62.95,-112.3,-112.3,SUBAERIAL,,,s 13 [10349],ANDESITE [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,279105.4385,6592.74,,87538.1154,,,,56354.25,38164.98,27136.8,1239.1328,,2241.405,28487.3088,1178.3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,184,92,,,23,47,,,,,,,,22,183,28,181,,,,,,,,,,,,,,267,23.4,47.6,,18.2,4.5,2,,0.8,,1,,,2.6,0.4,3.9,0.5,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,302311
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,SUNSET LAKE,62.95,62.95,-112.3,-112.3,SUBAERIAL,,,s 14 [10349],DACITE [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,297054.9425,5334.126,,82986.5568,,,,46016.16,41809.95,17186.64,1161.687,,2075.375,27968.0089,1091.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,,119,55,,,16,25,,,,,,,,17,236,23,174,,,,,,,,,,,,,,181,18.9,40.3,,14.6,4.1,1.9,,0.6,,0.7,,,2,0.3,4,0.6,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,302312
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,SUNSET LAKE,62.95,62.95,-112.3,-112.3,SUBAERIAL,,,s 15 [10349],RHYOLITE [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,379837.681,599.34,,57635.4339,,,,7462.08,8361.99,3980.064,154.8916,,249.045,18323.8679,130.9263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,3,2,,,1,4,,,,,,,,73,63,49,180,,,,,,,,,,,,,,528,48.8,108.9,,37.3,8.7,1.5,,1.4,,1.2,,,4.53,0.7,5.9,1,,,,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,302313
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 386 [10349],BASALT [10349],17000000 [10349],34000000 [10349],,MIOCENE [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.36,,261,203,,,46.31,100,,,,,,,,5,107,25,74,,,,,,,,,,,,,,17.5,3.6,8.8,,5.54,2.2,0.88,,0.54,,1.24,,,2.46,0.4,2.28,0.21,,,,,,,,,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,302342
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 390 [10349],"ANDESITE, BASALTIC [10349]",17000000 [10349],34000000 [10349],,MIOCENE [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.48,,339,52,,,33.3,26,,,,,,,,0,122,38,138,,,,,,,,,,,,,,0.1,12,24.6,,16.1,,1.37,,1.23,,1.13,,,3.75,0.58,3.48,0.36,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,302343
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 392 [10349],BASALT [10349],17000000 [10349],34000000 [10349],,MIOCENE [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.02,,230,320,,,47.28,99,,,,,,,,3,181,24,64,,,,,,,,,,,,,,30.9,4.7,9.7,,6.07,2.19,0.72,,0.7,,2.29,,,2.03,0.34,1.76,0.13,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,302344
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 402 [10349],BASALT [10349],17000000 [10349],34000000 [10349],,MIOCENE [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.06,,277,194,,,49.06,80,,,,,,,,2,123,25,68,,,,,,,,,,,,,,63.3,3.9,9.8,,7.72,2.67,3.83,,0.62,,1.82,,,2.71,0.4,1.99,0.21,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,302345
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 407 [10349],BASALT [10349],17000000 [10349],34000000 [10349],,MIOCENE [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,,254,111,,,50.86,77,,,,,,,,5,137,27,63,,,,,,,,,,,,,,0.1,3.4,7.6,,5.84,2.31,0.76,,0.51,,1.39,,,2.93,0.43,1.44,0.17,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,302346
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 406 [10349],BASALT [10349],17000000 [10349],34000000 [10349],,MIOCENE [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.32,,254,112,,,50.76,81,,,,,,,,2,105,22,58,,,,,,,,,,,,,,8.2,2.9,9.1,,5.16,2.15,0.75,,0.62,,1.06,,,2.42,0.37,1.41,0.11,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,302347
[10349],ARCHEAN CRATON (INCLUDING GREENSTONE BELTS),SLAVE PROVINCE_ARCHEAN / BEAULIEU RIVER-CAMERON RIVER VOLCANIC BELTS / BEAULIEU GROUP,CAMERON RIVER,62.58,62.58,-114.15,-114.15,SUBAERIAL,,,s 425 [10349],BASALT [10349],2660000000 [10349],2730000000 [10349],,ARCHEAN [10349],,,,,VOLCANIC ROCK,,,,,WHOLE_ROCK [10349] ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.71,,292,212,,,80.31,107,,,,,,,,2,126,27,75,,,,,,,,,,,,,,52.5,4.3,13.7,,7.67,2.83,3.84,,0.81,,,,,2.71,0.42,2.04,0.22,,,,,,,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,302348
